INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PUBLISHED_DATE,SHIMIPREDICTOR
FUTURE,89,AGE_GROUP_15,-0.31842883626957535,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,89,AGE_GROUP_15,-0.3090424961955494,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,9,AGE_GROUP_15,-0.08826041475660928,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,9,AGE_GROUP_15,-0.15844955232748426,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,9,AGE_GROUP_15,-0.07876942558606866,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,90,AGE_GROUP_15,1.3608926225594566,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,90,AGE_GROUP_15,1.372834029485587,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,90,AGE_GROUP_15,1.364895294292972,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,91,AGE_GROUP_15,1.8622372733939523,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,91,AGE_GROUP_15,1.8729148063290602,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,91,AGE_GROUP_15,1.865880148677548,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,92,AGE_GROUP_15,-0.32638425187427555,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,92,AGE_GROUP_15,-0.27986544019009973,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,92,AGE_GROUP_15,-0.32261511244371355,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,93,AGE_GROUP_15,0.5461944611990169,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,93,AGE_GROUP_15,0.5590470123549196,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,93,AGE_GROUP_15,0.5546745762956825,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,94,AGE_GROUP_15,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,94,AGE_GROUP_15,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,94,AGE_GROUP_15,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,95,AGE_GROUP_15,0.8486164863474883,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,95,AGE_GROUP_15,0.8403175909720413,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,95,AGE_GROUP_15,0.8276542024529046,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,96,AGE_GROUP_15,-0.33811959359331434,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,96,AGE_GROUP_15,-0.3355968053079045,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,96,AGE_GROUP_15,-0.3257277524777893,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,97,AGE_GROUP_15,-0.07951769463930947,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,97,AGE_GROUP_15,-0.06969008554325826,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,97,AGE_GROUP_15,-0.07319656557119825,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,98,AGE_GROUP_15,-0.25070078614718266,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,98,AGE_GROUP_15,-0.25410246210389115,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,98,AGE_GROUP_15,-0.23998545142333916,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,99,AGE_GROUP_15,-0.5875132847146445,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,99,AGE_GROUP_15,-0.5826495190659875,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,99,AGE_GROUP_15,-0.567878257128021,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,1,AGE_GROUP_16,2.397998370596279,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,1,AGE_GROUP_16,2.3695646466580564,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,1,AGE_GROUP_16,2.3748850109504303,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,10,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,10,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,10,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,100,AGE_GROUP_16,2.2712409635376627,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,100,AGE_GROUP_16,2.266043278573792,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,100,AGE_GROUP_16,2.2712376719870333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,101,AGE_GROUP_16,-0.7035234698513201,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,101,AGE_GROUP_16,-0.7071521290778803,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,101,AGE_GROUP_16,-0.7098218798774065,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,102,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,102,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,102,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,103,AGE_GROUP_16,-0.26111166832835286,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,103,AGE_GROUP_16,-0.27830381956913564,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,103,AGE_GROUP_16,-0.29264939968029924,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,104,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,104,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,104,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,105,AGE_GROUP_16,2.6328745289504245,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,105,AGE_GROUP_16,2.5584161745955227,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,105,AGE_GROUP_16,2.571525202940402,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,106,AGE_GROUP_16,-9.742683562074205,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,106,AGE_GROUP_16,-9.746659002866343,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,106,AGE_GROUP_16,-9.75077111506832,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,107,AGE_GROUP_16,1.38894256217199,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,107,AGE_GROUP_16,1.4047344218668332,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,107,AGE_GROUP_16,1.4118977085992386,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,108,AGE_GROUP_16,2.8244351607519276,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,108,AGE_GROUP_16,2.853341933467875,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,108,AGE_GROUP_16,2.9014066209003286,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,109,AGE_GROUP_16,5.588391140900753e-09,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,109,AGE_GROUP_16,2.4751098681204986e-09,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,109,AGE_GROUP_16,7.32488214569357e-08,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,11,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,11,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,11,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,110,AGE_GROUP_16,-0.43681191135222985,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,110,AGE_GROUP_16,-0.4323339309291411,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,110,AGE_GROUP_16,-0.4362290173795743,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,111,AGE_GROUP_16,1.376242299531203,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,111,AGE_GROUP_16,1.3718392249169835,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,111,AGE_GROUP_16,1.3490539091200673,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,112,AGE_GROUP_16,-0.07702530608246981,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,112,AGE_GROUP_16,-0.08953091662022128,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,112,AGE_GROUP_16,-0.09090100821907429,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,113,AGE_GROUP_16,-0.5745244797885658,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,113,AGE_GROUP_16,-0.5754318489878927,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,113,AGE_GROUP_16,-0.5740020933454825,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,114,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,114,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,114,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,115,AGE_GROUP_16,-1.9198708373482138,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,115,AGE_GROUP_16,-2.143720837348214,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,115,AGE_GROUP_16,-1.5870769740819715,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,116,AGE_GROUP_16,0.45797738417399037,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,116,AGE_GROUP_16,0.62954154452847,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,116,AGE_GROUP_16,0.6727990367006889,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,12,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,12,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,12,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,120,AGE_GROUP_16,-0.7343764177245071,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,120,AGE_GROUP_16,-0.7482620465475036,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,120,AGE_GROUP_16,-0.7428709579070278,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,121,AGE_GROUP_16,3.9338142600737247,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,121,AGE_GROUP_16,3.9555822157079916,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,121,AGE_GROUP_16,3.9178596898627562,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,122,AGE_GROUP_16,1.5427809423878829,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,122,AGE_GROUP_16,1.7943608292654365,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,122,AGE_GROUP_16,2.232690648982379,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,123,AGE_GROUP_16,-0.8081363088787372,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,123,AGE_GROUP_16,-0.7924092411892286,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,123,AGE_GROUP_16,-0.7646521768007432,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,124,AGE_GROUP_16,-0.5547579557590733,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,124,AGE_GROUP_16,-0.5398213178340684,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,124,AGE_GROUP_16,-0.5324964859009962,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,125,AGE_GROUP_16,1.3809417195684313,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,125,AGE_GROUP_16,1.3936557574029103,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,125,AGE_GROUP_16,1.389801243385315,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,126,AGE_GROUP_16,-0.9035323166124063,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,126,AGE_GROUP_16,-0.9081540894181364,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,126,AGE_GROUP_16,-0.915824552506359,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,127,AGE_GROUP_16,3.0312103627611684,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,127,AGE_GROUP_16,3.0902002428946282,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,127,AGE_GROUP_16,3.1343653585709506,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,128,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,128,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,128,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,129,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,129,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,129,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,13,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,13,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,13,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,130,AGE_GROUP_16,-0.5127231369293939,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,130,AGE_GROUP_16,-0.5079713151225372,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,130,AGE_GROUP_16,-0.5145236998870835,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,131,AGE_GROUP_16,3.381069109790943,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,131,AGE_GROUP_16,3.347887943386672,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,131,AGE_GROUP_16,3.299627154829828,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,132,AGE_GROUP_16,2.6527807220025315,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,132,AGE_GROUP_16,2.694835308888279,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,132,AGE_GROUP_16,2.6693069807913665,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,133,AGE_GROUP_16,2.2914637048099347,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,133,AGE_GROUP_16,2.278008822371084,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,133,AGE_GROUP_16,2.2872674596040006,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,134,AGE_GROUP_16,-0.21409333239826128,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,134,AGE_GROUP_16,-0.20620498648600533,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,134,AGE_GROUP_16,-0.14966448679451827,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,135,AGE_GROUP_16,2.9663921827050252,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,135,AGE_GROUP_16,2.49199531666884,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,135,AGE_GROUP_16,2.489451042587047,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,136,AGE_GROUP_16,17.322747951496574,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,136,AGE_GROUP_16,17.38153266701697,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,136,AGE_GROUP_16,17.445435353290204,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,137,AGE_GROUP_16,3.309343333138706,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,137,AGE_GROUP_16,3.2281206021388127,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,137,AGE_GROUP_16,3.1477443257579645,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,138,AGE_GROUP_16,4.30675394238758,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,138,AGE_GROUP_16,4.352711954976334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,138,AGE_GROUP_16,4.398335480226565,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,139,AGE_GROUP_16,-0.7465316721106583,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,139,AGE_GROUP_16,-0.7356503318342023,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,139,AGE_GROUP_16,-0.7267450676675715,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,14,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,14,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,14,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,140,AGE_GROUP_16,3.762302904695036,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,140,AGE_GROUP_16,3.7360937678790127,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,140,AGE_GROUP_16,3.704661868292526,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,142,AGE_GROUP_16,0.2591280229585018,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,142,AGE_GROUP_16,0.25452491622825857,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,142,AGE_GROUP_16,0.24773413871724861,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,15,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,15,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,15,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,16,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,16,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,16,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,17,AGE_GROUP_16,-0.3148104014855607,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,17,AGE_GROUP_16,-0.3270977075308731,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,17,AGE_GROUP_16,-0.3551867361263201,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,18,AGE_GROUP_16,0.501375616074415,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,18,AGE_GROUP_16,0.50857898811056,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,18,AGE_GROUP_16,0.5323618162015855,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,19,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,19,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,19,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,2,AGE_GROUP_16,-0.4314547850976541,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,2,AGE_GROUP_16,-0.42957419086062454,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,2,AGE_GROUP_16,-0.4280637493406674,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,20,AGE_GROUP_16,0.425764239961869,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,20,AGE_GROUP_16,0.4566674752032418,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,20,AGE_GROUP_16,0.5177704601083414,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,21,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,21,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,21,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,22,AGE_GROUP_16,0.08879321429786602,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,22,AGE_GROUP_16,0.07856862572930542,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,22,AGE_GROUP_16,0.08725373494359452,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,23,AGE_GROUP_16,0.031145790718216264,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,23,AGE_GROUP_16,0.04124247863215509,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,23,AGE_GROUP_16,0.04803265009063113,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,24,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,24,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,24,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,25,AGE_GROUP_16,0.1589026953900125,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,25,AGE_GROUP_16,0.19825687616159032,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,25,AGE_GROUP_16,0.18167648089105448,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,26,AGE_GROUP_16,1.6164217500779707,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,26,AGE_GROUP_16,1.016285269938015,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,26,AGE_GROUP_16,2.1624574341462934,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,27,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,27,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,27,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,28,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,28,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,28,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,29,AGE_GROUP_16,2.9990572736715064,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,29,AGE_GROUP_16,3.1245192440407674,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,29,AGE_GROUP_16,3.244460258682656,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,3,AGE_GROUP_16,2.447987405414372,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,3,AGE_GROUP_16,2.457323157047579,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,3,AGE_GROUP_16,2.448706306995565,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,30,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,30,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,30,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,31,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,31,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,31,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,32,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,32,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,32,AGE_GROUP_16,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,33,AGE_GROUP_16,1.5117476770061364,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,33,AGE_GROUP_16,1.5025227291893504,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
