INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PUBLISHED_DATE,SHMIPREDICTOR
FUTURE,104,AGE_GROUP_12,-0.38819653800252685,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,104,AGE_GROUP_12,-0.3778211040344325,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,105,AGE_GROUP_12,0.5670542240486002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,105,AGE_GROUP_12,0.5468152339189207,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,105,AGE_GROUP_12,0.5236650070067359,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,105,AGE_GROUP_12,0.49564513536289334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,105,AGE_GROUP_12,0.49707848736596677,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,105,AGE_GROUP_12,0.4840978927709345,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,106,AGE_GROUP_12,-9.863353823941752,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,106,AGE_GROUP_12,-9.801351142033601,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,106,AGE_GROUP_12,-9.867092297586648,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,106,AGE_GROUP_12,-9.88024340979135,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,106,AGE_GROUP_12,-9.938167849163957,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,106,AGE_GROUP_12,-9.78190103379801,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,107,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,107,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,107,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,107,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,107,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,107,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,108,AGE_GROUP_12,1.3910375835241098,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,108,AGE_GROUP_12,1.3792141706339884,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,108,AGE_GROUP_12,1.359754248565606,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,108,AGE_GROUP_12,1.3425825277571732,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,108,AGE_GROUP_12,1.3260541559448307,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,108,AGE_GROUP_12,1.313543765785237,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,109,AGE_GROUP_12,-1.4088099309805593,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,109,AGE_GROUP_12,-1.4053438501782671,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,109,AGE_GROUP_12,-1.4133287869827682,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,109,AGE_GROUP_12,-1.4012114482536515,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,109,AGE_GROUP_12,-1.384172112910134,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,109,AGE_GROUP_12,-1.3734010311731844,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,11,AGE_GROUP_12,-0.37273052858508005,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,11,AGE_GROUP_12,-0.3536775761278544,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,11,AGE_GROUP_12,-0.3381897111150723,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,11,AGE_GROUP_12,-0.32329353204435507,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,11,AGE_GROUP_12,-0.30130969354530796,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,11,AGE_GROUP_12,-0.29667702049338085,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,110,AGE_GROUP_12,-1.9749660450475894,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,110,AGE_GROUP_12,-1.9615592286965051,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,110,AGE_GROUP_12,-1.9423942998539359,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,110,AGE_GROUP_12,-1.9403493412906467,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,110,AGE_GROUP_12,-1.9541314012152244,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,110,AGE_GROUP_12,-1.9472006626102785,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,111,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,111,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,111,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,111,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,111,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,111,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,112,AGE_GROUP_12,-0.2007,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,112,AGE_GROUP_12,-0.2161,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,112,AGE_GROUP_12,-0.23149999999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,112,AGE_GROUP_12,-0.24689999999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,112,AGE_GROUP_12,-0.2623,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,112,AGE_GROUP_12,-0.26766249999999997,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,113,AGE_GROUP_12,-1.420398357392487,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,113,AGE_GROUP_12,-1.4096289805540763,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,113,AGE_GROUP_12,-1.408038963816622,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,113,AGE_GROUP_12,-1.4008915467850684,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,113,AGE_GROUP_12,-1.3969457877695162,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,113,AGE_GROUP_12,-1.3915584412714048,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,114,AGE_GROUP_12,-0.8111860169241797,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,114,AGE_GROUP_12,-0.7844987828797354,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,114,AGE_GROUP_12,-0.741299264550239,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,114,AGE_GROUP_12,-0.7198603933691005,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,114,AGE_GROUP_12,-0.7098582466205164,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,114,AGE_GROUP_12,-0.6899845301829995,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,115,AGE_GROUP_12,-0.25253333333333333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,115,AGE_GROUP_12,-0.3781083333333333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,115,AGE_GROUP_12,-0.510455,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,115,AGE_GROUP_12,-0.6416730555555555,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,115,AGE_GROUP_12,-0.7730523412698412,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,115,AGE_GROUP_12,-0.9044114732142856,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,116,AGE_GROUP_12,-1.1904988336130136,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,116,AGE_GROUP_12,-1.073099031256595,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,116,AGE_GROUP_12,-1.0102444490505331,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,116,AGE_GROUP_12,-0.9848520752576818,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,116,AGE_GROUP_12,-0.9756172150517639,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,116,AGE_GROUP_12,-0.9307218982058311,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,118,AGE_GROUP_12,-9.592233333333333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,118,AGE_GROUP_12,-6.715335285670743,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,118,AGE_GROUP_12,-6.749140841226298,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,118,AGE_GROUP_12,-7.730470524430077,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,118,AGE_GROUP_12,-7.899636669649664,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,118,AGE_GROUP_12,-4.591626503930412,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,12,AGE_GROUP_12,-0.19046666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,12,AGE_GROUP_12,-0.17823333333333335,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,12,AGE_GROUP_12,-0.16600000000000004,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,12,AGE_GROUP_12,-0.15376666666666672,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,12,AGE_GROUP_12,-0.1415333333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,12,AGE_GROUP_12,-0.1346458333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,120,AGE_GROUP_12,-1.5719499761218554,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,120,AGE_GROUP_12,-1.5558579689624183,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,120,AGE_GROUP_12,-1.538018658644386,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,120,AGE_GROUP_12,-1.5276135777368363,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,120,AGE_GROUP_12,-1.5149736532341769,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,120,AGE_GROUP_12,-1.5028764597058566,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,121,AGE_GROUP_12,2.418047427584215,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,121,AGE_GROUP_12,2.4184402487042176,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,121,AGE_GROUP_12,2.4084788515341025,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,121,AGE_GROUP_12,2.39887668479633,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,121,AGE_GROUP_12,2.378493367390834,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,121,AGE_GROUP_12,2.3543453257324813,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,122,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,122,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,122,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,122,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,122,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,122,AGE_GROUP_12,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,123,AGE_GROUP_12,-2.2950679343999374,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,123,AGE_GROUP_12,-2.2813879172150364,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,123,AGE_GROUP_12,-2.2565665085593962,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,123,AGE_GROUP_12,-2.2530311419490787,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,123,AGE_GROUP_12,-2.2450933316394774,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,123,AGE_GROUP_12,-2.2309457422576675,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,124,AGE_GROUP_12,-0.9163973616375372,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,124,AGE_GROUP_12,-0.9033147945952206,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,124,AGE_GROUP_12,-0.8906681521086328,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,124,AGE_GROUP_12,-0.8769566436040555,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,124,AGE_GROUP_12,-0.8619784868834406,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,124,AGE_GROUP_12,-0.8509930103154164,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,125,AGE_GROUP_12,0.091875,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,125,AGE_GROUP_12,0.07195,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,125,AGE_GROUP_12,0.052025,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,125,AGE_GROUP_12,0.032100000000000004,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,125,AGE_GROUP_12,0.017156794315634483,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,125,AGE_GROUP_12,0.016765072083679947,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,126,AGE_GROUP_12,-1.782633886229183,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,126,AGE_GROUP_12,-1.798049668071805,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,126,AGE_GROUP_12,-1.8117474215048586,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,126,AGE_GROUP_12,-1.827391966059468,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,126,AGE_GROUP_12,-1.8185052921043305,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,126,AGE_GROUP_12,-1.826729767220663,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,127,AGE_GROUP_12,0.9353031152937983,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,127,AGE_GROUP_12,0.9222783037152003,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,127,AGE_GROUP_12,0.8837600182059566,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,127,AGE_GROUP_12,0.8620768089120423,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,127,AGE_GROUP_12,0.8628172922950041,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,127,AGE_GROUP_12,0.8476274909220961,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,128,AGE_GROUP_12,-0.51501978460335,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,128,AGE_GROUP_12,-0.49412986820393656,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,128,AGE_GROUP_12,-0.47700009062914034,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,128,AGE_GROUP_12,-0.45670058992441687,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,128,AGE_GROUP_12,-0.4356194282965019,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,128,AGE_GROUP_12,-0.4242778023263106,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,129,AGE_GROUP_12,-0.7813748374319298,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,129,AGE_GROUP_12,-0.7739033733582903,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,129,AGE_GROUP_12,-0.7619982604129494,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,129,AGE_GROUP_12,-0.7505435613213267,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,129,AGE_GROUP_12,-0.72798554262793,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,129,AGE_GROUP_12,-0.7182173284985538,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,13,AGE_GROUP_12,-0.39099509085618545,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,13,AGE_GROUP_12,-0.376153515508665,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,13,AGE_GROUP_12,-0.35709029241146895,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,13,AGE_GROUP_12,-0.3379789338305115,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,13,AGE_GROUP_12,-0.31834863398537316,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,13,AGE_GROUP_12,-0.3094601370686367,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,130,AGE_GROUP_12,-1.787050072707745,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,130,AGE_GROUP_12,-1.7892040727979341,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,130,AGE_GROUP_12,-1.7968904427504988,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,130,AGE_GROUP_12,-1.8013457882144408,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,130,AGE_GROUP_12,-1.8014856930579493,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,130,AGE_GROUP_12,-1.8050332868056889,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,131,AGE_GROUP_12,2.424778858407083,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,131,AGE_GROUP_12,2.42457522974439,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,131,AGE_GROUP_12,2.4265848754966597,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,131,AGE_GROUP_12,2.408830354413286,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,131,AGE_GROUP_12,2.403728165440886,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,131,AGE_GROUP_12,2.4001005284468695,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,132,AGE_GROUP_12,1.4698453363356139,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,132,AGE_GROUP_12,1.4440428310403266,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,132,AGE_GROUP_12,1.432073497154532,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,132,AGE_GROUP_12,1.414237779612281,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,132,AGE_GROUP_12,1.3961290727571845,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,132,AGE_GROUP_12,1.3799190528282688,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,133,AGE_GROUP_12,1.5340658987445375,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,133,AGE_GROUP_12,1.5175265341362725,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,133,AGE_GROUP_12,1.5098045184335003,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,133,AGE_GROUP_12,1.513081480356988,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,133,AGE_GROUP_12,1.523801700765798,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,133,AGE_GROUP_12,1.5225621893362702,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,134,AGE_GROUP_12,-0.9921704888199547,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,134,AGE_GROUP_12,-0.9803846484426957,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,134,AGE_GROUP_12,-0.9703663893559562,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,134,AGE_GROUP_12,-0.9515859409399376,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,134,AGE_GROUP_12,-0.9314594638560256,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,134,AGE_GROUP_12,-0.9225881847982096,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,135,AGE_GROUP_12,2.0494197415618434,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,135,AGE_GROUP_12,2.092262548152361,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,135,AGE_GROUP_12,2.1228411317364504,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,135,AGE_GROUP_12,2.1731109332013596,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,135,AGE_GROUP_12,2.1444713958403727,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,135,AGE_GROUP_12,2.1655269171802862,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,136,AGE_GROUP_12,16.6839,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,136,AGE_GROUP_12,16.7425,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,136,AGE_GROUP_12,16.801383333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,136,AGE_GROUP_12,16.86022619047619,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,136,AGE_GROUP_12,16.91907410714286,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,136,AGE_GROUP_12,16.977921461640214,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,137,AGE_GROUP_12,2.837540192604732,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,137,AGE_GROUP_12,2.8471202705461724,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,137,AGE_GROUP_12,2.855267867160717,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,137,AGE_GROUP_12,2.867706110039082,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,137,AGE_GROUP_12,2.876643189848885,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,137,AGE_GROUP_12,2.8919115838680143,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,138,AGE_GROUP_12,2.974213090703777,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,138,AGE_GROUP_12,3.0479185773541198,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,138,AGE_GROUP_12,3.135513268586446,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,138,AGE_GROUP_12,3.2376803498381266,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,138,AGE_GROUP_12,3.332423889934765,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,138,AGE_GROUP_12,3.4595407356606414,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,139,AGE_GROUP_12,-1.6865348440160766,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,139,AGE_GROUP_12,-1.6715451813977216,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,139,AGE_GROUP_12,-1.6751671057020305,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,139,AGE_GROUP_12,-1.6710301673279453,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,139,AGE_GROUP_12,-1.6948625677637374,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,139,AGE_GROUP_12,-1.6959732588027803,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,14,AGE_GROUP_12,-0.4023245883111254,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,14,AGE_GROUP_12,-0.3828040192858616,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,14,AGE_GROUP_12,-0.36957529687336477,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,14,AGE_GROUP_12,-0.34846076274384047,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,14,AGE_GROUP_12,-0.3237857431112623,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,14,AGE_GROUP_12,-0.31441791353265647,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,140,AGE_GROUP_12,2.380597644698986,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,140,AGE_GROUP_12,2.374009548566884,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,140,AGE_GROUP_12,2.358865354690105,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,140,AGE_GROUP_12,2.333584123856053,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
