INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PUBLISHED_DATE,SHMIPREDICTOR
FUTURE,89,AGE_GROUP_19,0.589391692894718,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,89,AGE_GROUP_19,0.5759382515876618,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,89,AGE_GROUP_19,0.5569410983880421,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,89,AGE_GROUP_19,0.5385722140198148,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,89,AGE_GROUP_19,0.5162306415784783,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,89,AGE_GROUP_19,0.5048780288195395,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,9,AGE_GROUP_19,0.5278333333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,9,AGE_GROUP_19,0.5244666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,9,AGE_GROUP_19,0.5211000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,9,AGE_GROUP_19,0.4280999604870436,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,9,AGE_GROUP_19,0.4112374798508648,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,9,AGE_GROUP_19,0.3971576061248727,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,90,AGE_GROUP_19,2.759079986678015,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,90,AGE_GROUP_19,2.756490326578814,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,90,AGE_GROUP_19,2.7528146061047494,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,90,AGE_GROUP_19,2.7746931038599567,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,90,AGE_GROUP_19,2.7829542979141904,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,90,AGE_GROUP_19,2.789780980133504,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,91,AGE_GROUP_19,3.2400918366805973,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,91,AGE_GROUP_19,3.2472372683154607,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,91,AGE_GROUP_19,3.2509897262650806,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,91,AGE_GROUP_19,3.2516449159837517,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,91,AGE_GROUP_19,3.2578427031215718,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,91,AGE_GROUP_19,3.2533702397048283,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,92,AGE_GROUP_19,0.7312378847536278,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,92,AGE_GROUP_19,0.7191802633786257,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,92,AGE_GROUP_19,0.7082823780754599,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,92,AGE_GROUP_19,0.6893730776902112,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,92,AGE_GROUP_19,0.6634529044596222,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,92,AGE_GROUP_19,0.651238074715301,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,93,AGE_GROUP_19,1.1343329853916684,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,93,AGE_GROUP_19,1.1368040141827431,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,93,AGE_GROUP_19,1.1406217318097485,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,93,AGE_GROUP_19,1.1285808414432736,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,93,AGE_GROUP_19,1.1101317819554173,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,93,AGE_GROUP_19,1.1086778652691145,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,94,AGE_GROUP_19,0.5446949165385344,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,94,AGE_GROUP_19,0.5252492992929778,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,94,AGE_GROUP_19,0.5088296126054448,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,94,AGE_GROUP_19,0.4890794702537385,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,94,AGE_GROUP_19,0.46798403756363965,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,94,AGE_GROUP_19,0.4557881918691722,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,95,AGE_GROUP_19,1.9010984612406323,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,95,AGE_GROUP_19,1.8914041004109543,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,95,AGE_GROUP_19,1.8781759162346663,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,95,AGE_GROUP_19,1.868329444918735,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,95,AGE_GROUP_19,1.8573670858712796,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,95,AGE_GROUP_19,1.8476494688519596,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,96,AGE_GROUP_19,0.31826666666666664,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,96,AGE_GROUP_19,0.3133333333333333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,96,AGE_GROUP_19,0.30839999999999995,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,96,AGE_GROUP_19,0.30561904761904757,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,96,AGE_GROUP_19,0.30256904761904757,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,96,AGE_GROUP_19,0.29954894179894176,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,97,AGE_GROUP_19,0.5919029255663981,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,97,AGE_GROUP_19,0.5770097083250327,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,97,AGE_GROUP_19,0.5620075917116651,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,97,AGE_GROUP_19,0.5362176945556121,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,97,AGE_GROUP_19,0.5139816648895115,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,97,AGE_GROUP_19,0.5012338186679501,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,98,AGE_GROUP_19,0.2407,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,98,AGE_GROUP_19,0.24735000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,98,AGE_GROUP_19,0.25369,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,98,AGE_GROUP_19,0.2600816666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,98,AGE_GROUP_19,0.26646595238095244,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,98,AGE_GROUP_19,0.2728511607142858,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,99,AGE_GROUP_19,0.337775,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,99,AGE_GROUP_19,0.33565,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,99,AGE_GROUP_19,0.333525,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,99,AGE_GROUP_19,0.33140000000000003,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,99,AGE_GROUP_19,0.32927500000000004,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,99,AGE_GROUP_19,0.32715000000000005,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,1,AGE_GROUP_2,-14.383933333333333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,1,AGE_GROUP_2,-14.545383333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,1,AGE_GROUP_2,-14.70387,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,1,AGE_GROUP_2,-14.862850555555555,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,1,AGE_GROUP_2,-15.021760555555556,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,1,AGE_GROUP_2,-15.180679375,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,100,AGE_GROUP_2,-1.129772705954585,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,100,AGE_GROUP_2,-1.1202601926488536,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,100,AGE_GROUP_2,-1.1127473491331017,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,100,AGE_GROUP_2,-1.0999153068558674,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,100,AGE_GROUP_2,-1.0887195794278186,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,100,AGE_GROUP_2,-1.082953906004422,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,101,AGE_GROUP_2,-5.378491311518349,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,101,AGE_GROUP_2,-5.381726189146819,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,101,AGE_GROUP_2,-5.3708405846716465,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,101,AGE_GROUP_2,-5.360065872305015,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,101,AGE_GROUP_2,-5.347079933342694,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,101,AGE_GROUP_2,-5.300124729219906,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,102,AGE_GROUP_2,-0.7818999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,102,AGE_GROUP_2,-0.7933999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,102,AGE_GROUP_2,-0.8048999999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,102,AGE_GROUP_2,-0.8163999999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,102,AGE_GROUP_2,-0.8237499999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,102,AGE_GROUP_2,-0.8315611111111109,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,103,AGE_GROUP_2,-2.5205811006195953,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,103,AGE_GROUP_2,-2.51909212466967,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,103,AGE_GROUP_2,-2.521090738649882,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,103,AGE_GROUP_2,-2.5187915132432788,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,103,AGE_GROUP_2,-2.4996120078500534,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,103,AGE_GROUP_2,-2.4956778339231267,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,104,AGE_GROUP_2,-14.9276,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,104,AGE_GROUP_2,-14.9335,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,104,AGE_GROUP_2,-14.939400000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,104,AGE_GROUP_2,-14.942633333333335,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,104,AGE_GROUP_2,-14.946247619047622,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,104,AGE_GROUP_2,-14.94981428571429,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,105,AGE_GROUP_2,-13.14715,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,105,AGE_GROUP_2,-13.19321,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,105,AGE_GROUP_2,-13.236835000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,105,AGE_GROUP_2,-13.280807857142857,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,105,AGE_GROUP_2,-13.324737232142857,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,105,AGE_GROUP_2,-13.368671438492063,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,107,AGE_GROUP_2,-2.9579304097306736,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,107,AGE_GROUP_2,-2.9286490242135534,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,107,AGE_GROUP_2,-2.9061747362964914,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,107,AGE_GROUP_2,-2.8858162497637077,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,107,AGE_GROUP_2,-2.8651510788230046,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,107,AGE_GROUP_2,-2.839507108028799,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,108,AGE_GROUP_2,-1.1948484988487547,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,108,AGE_GROUP_2,-1.1841930815683588,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,108,AGE_GROUP_2,-1.171560434360557,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,108,AGE_GROUP_2,-1.14359681875216,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,108,AGE_GROUP_2,-1.1090919784525501,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,108,AGE_GROUP_2,-1.0910890892869118,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,109,AGE_GROUP_2,-15.148699999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,109,AGE_GROUP_2,-15.138499999999997,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,109,AGE_GROUP_2,-15.128299999999996,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,109,AGE_GROUP_2,-15.118099999999995,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,109,AGE_GROUP_2,-15.107899999999994,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,109,AGE_GROUP_2,-15.097699999999993,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,110,AGE_GROUP_2,-14.556775,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,110,AGE_GROUP_2,-14.56915,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,110,AGE_GROUP_2,-14.581525000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,110,AGE_GROUP_2,-14.593900000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,110,AGE_GROUP_2,-14.606275000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,110,AGE_GROUP_2,-14.618650000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,111,AGE_GROUP_2,-12.729333333333333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,111,AGE_GROUP_2,-12.749883333333333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,111,AGE_GROUP_2,-12.77145,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,111,AGE_GROUP_2,-12.792847222222221,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,111,AGE_GROUP_2,-12.81426865079365,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,111,AGE_GROUP_2,-12.835687053571428,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,112,AGE_GROUP_2,-12.9711,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,112,AGE_GROUP_2,-12.9534,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,112,AGE_GROUP_2,-12.9357,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,112,AGE_GROUP_2,-12.918000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,112,AGE_GROUP_2,-12.90817142857143,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,112,AGE_GROUP_2,-12.89735892857143,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,113,AGE_GROUP_2,-13.749066666666668,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,113,AGE_GROUP_2,-13.750191666666668,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,113,AGE_GROUP_2,-13.751316666666668,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,113,AGE_GROUP_2,-13.752441666666668,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,113,AGE_GROUP_2,-13.753566666666668,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,113,AGE_GROUP_2,-13.754691666666668,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,114,AGE_GROUP_2,-13.344233333333333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,114,AGE_GROUP_2,-13.333183333333332,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,114,AGE_GROUP_2,-13.322289999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,114,AGE_GROUP_2,-13.311370555555554,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,114,AGE_GROUP_2,-13.30045484126984,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,114,AGE_GROUP_2,-13.289538660714284,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,115,AGE_GROUP_2,-0.12813333333333335,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,115,AGE_GROUP_2,-0.0687666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,115,AGE_GROUP_2,-0.00940000000000004,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,115,AGE_GROUP_2,0.04996666666666662,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,115,AGE_GROUP_2,0.10933333333333328,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,115,AGE_GROUP_2,0.16869999999999996,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,116,AGE_GROUP_2,-1.7976121527526203,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,116,AGE_GROUP_2,-1.7440299110042883,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,116,AGE_GROUP_2,-1.74299867269344,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,116,AGE_GROUP_2,-1.7297258620591864,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,116,AGE_GROUP_2,-1.7044977953647014,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,116,AGE_GROUP_2,-1.6878057520170693,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,117,AGE_GROUP_2,-8.116378211690977,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,117,AGE_GROUP_2,-8.493147268992388,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,117,AGE_GROUP_2,-8.09627686760174,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,117,AGE_GROUP_2,-8.113724347317932,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,117,AGE_GROUP_2,-8.34673012361931,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,117,AGE_GROUP_2,-8.38860022983353,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,118,AGE_GROUP_2,-9.768617238529938,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,118,AGE_GROUP_2,-9.826046548162422,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,118,AGE_GROUP_2,-9.883475857794906,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,118,AGE_GROUP_2,-9.94090516742739,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,118,AGE_GROUP_2,-8.6685925550354,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,118,AGE_GROUP_2,-8.707293129193998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,119,AGE_GROUP_2,1.202233116803637,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,119,AGE_GROUP_2,1.156918869518958,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,119,AGE_GROUP_2,1.129585943870156,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,119,AGE_GROUP_2,1.0630792015270447,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,119,AGE_GROUP_2,0.9886819126659294,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,119,AGE_GROUP_2,0.9516847927306784,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,12,AGE_GROUP_2,-2.603755967386769,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,12,AGE_GROUP_2,-2.621540537666355,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,12,AGE_GROUP_2,-2.644247993734397,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,12,AGE_GROUP_2,-2.6620404805944324,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,12,AGE_GROUP_2,-2.6794937155429652,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,12,AGE_GROUP_2,-2.6990813044459045,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,120,AGE_GROUP_2,-11.259599999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,120,AGE_GROUP_2,-11.259299999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,120,AGE_GROUP_2,-11.258999999999997,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,120,AGE_GROUP_2,-11.259014285714283,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,120,AGE_GROUP_2,-11.25902857142857,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,120,AGE_GROUP_2,-11.259042857142855,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,121,AGE_GROUP_2,-10.8074,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,121,AGE_GROUP_2,-10.812199999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,121,AGE_GROUP_2,-10.816999999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,121,AGE_GROUP_2,-10.821799999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,121,AGE_GROUP_2,-10.826599999999997,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,121,AGE_GROUP_2,-10.831399999999997,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,122,AGE_GROUP_2,-1.784640399851087,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,122,AGE_GROUP_2,-1.7541639522074144,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,122,AGE_GROUP_2,-1.72244242345621,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,122,AGE_GROUP_2,-1.690497352224057,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,122,AGE_GROUP_2,-1.678555528013652,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,122,AGE_GROUP_2,-1.655311140045238,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,123,AGE_GROUP_2,-4.180059550223763,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,123,AGE_GROUP_2,-4.232766255495062,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,123,AGE_GROUP_2,-4.218254750583533,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,123,AGE_GROUP_2,-4.224021483420544,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,123,AGE_GROUP_2,-4.300847251726026,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,123,AGE_GROUP_2,-4.310354393254971,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,124,AGE_GROUP_2,-2.867503078645998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,124,AGE_GROUP_2,-2.8677960223618433,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,124,AGE_GROUP_2,-2.8403142944422206,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,124,AGE_GROUP_2,-2.850549387560007,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,124,AGE_GROUP_2,-2.906505816134899,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,124,AGE_GROUP_2,-2.927856952787339,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
