INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PUBLISHED_DATE,SHMIPREDICTOR
FUTURE,90,AGE_GROUP_13,-0.0012537270768530036,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,90,AGE_GROUP_13,-0.0008392850187487706,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,91,AGE_GROUP_13,1.3950924335032797,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,91,AGE_GROUP_13,1.3991198146319286,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,91,AGE_GROUP_13,1.3965032259129295,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,91,AGE_GROUP_13,1.3984181812129544,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,91,AGE_GROUP_13,1.3903680211765568,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,91,AGE_GROUP_13,1.3906292225148429,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,92,AGE_GROUP_13,-0.695434966816313,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,92,AGE_GROUP_13,-0.6845662911274796,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,92,AGE_GROUP_13,-0.6690382455840633,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,92,AGE_GROUP_13,-0.6521804336159907,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,92,AGE_GROUP_13,-0.6283656088495659,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,92,AGE_GROUP_13,-0.6171791083907162,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,93,AGE_GROUP_13,0.09966322713532819,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,93,AGE_GROUP_13,0.09283035759098554,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,93,AGE_GROUP_13,0.08577309783250683,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,93,AGE_GROUP_13,0.07878994846001527,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,93,AGE_GROUP_13,0.07157864305131417,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,93,AGE_GROUP_13,0.0709630237650306,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,94,AGE_GROUP_13,-0.034575923774142675,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,94,AGE_GROUP_13,-0.030325068571108987,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,94,AGE_GROUP_13,-0.029038856246671553,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,94,AGE_GROUP_13,-0.028711108696489126,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,94,AGE_GROUP_13,-0.028314699198618613,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,94,AGE_GROUP_13,-0.02755103528150469,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,95,AGE_GROUP_13,0.037779112270715134,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,95,AGE_GROUP_13,0.03629429556337261,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,95,AGE_GROUP_13,0.03179989642465041,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,95,AGE_GROUP_13,0.030927987326267423,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,95,AGE_GROUP_13,0.029949966923289367,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,95,AGE_GROUP_13,0.02995431150640024,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,96,AGE_GROUP_13,-0.582180877619479,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,96,AGE_GROUP_13,-0.568405845283536,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,96,AGE_GROUP_13,-0.5501077931726048,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,96,AGE_GROUP_13,-0.5329853799665779,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,96,AGE_GROUP_13,-0.5098621204012068,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,96,AGE_GROUP_13,-0.49849150042070783,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,97,AGE_GROUP_13,-1.0846608028736027,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,97,AGE_GROUP_13,-1.1053221441292131,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,97,AGE_GROUP_13,-1.1109806536659352,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,97,AGE_GROUP_13,-1.1182951504133503,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,97,AGE_GROUP_13,-1.106218950167525,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,97,AGE_GROUP_13,-1.1117864928762826,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,98,AGE_GROUP_13,-0.7892293642084526,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,98,AGE_GROUP_13,-0.7772860128176013,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,98,AGE_GROUP_13,-0.7627690920853059,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,98,AGE_GROUP_13,-0.74282733903587,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,98,AGE_GROUP_13,-0.7231091080012911,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,98,AGE_GROUP_13,-0.7153143812569724,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,99,AGE_GROUP_13,-0.9671399122727473,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,99,AGE_GROUP_13,-0.9619621895250482,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,99,AGE_GROUP_13,-0.9462804759710479,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,99,AGE_GROUP_13,-0.9316993098534234,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,99,AGE_GROUP_13,-0.9174545061386862,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,99,AGE_GROUP_13,-0.9114657500581261,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,1,AGE_GROUP_14,1.152911808722126,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,1,AGE_GROUP_14,1.140254745248481,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,1,AGE_GROUP_14,1.121778505354797,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,1,AGE_GROUP_14,1.0988307666740442,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,1,AGE_GROUP_14,1.1089618540229478,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,1,AGE_GROUP_14,1.1033755004285137,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,10,AGE_GROUP_14,-0.11069922166151525,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,10,AGE_GROUP_14,-0.10338114834486356,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,10,AGE_GROUP_14,-0.09518762938031838,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,10,AGE_GROUP_14,-0.08821772636889529,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,10,AGE_GROUP_14,-0.08098958082376963,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,10,AGE_GROUP_14,-0.0801422097594231,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,100,AGE_GROUP_14,1.4633298454374806,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,100,AGE_GROUP_14,1.469953429508242,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,100,AGE_GROUP_14,1.4705585129639425,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,100,AGE_GROUP_14,1.4625785180464612,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,100,AGE_GROUP_14,1.4572644319169155,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,100,AGE_GROUP_14,1.454892420349912,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,101,AGE_GROUP_14,-1.1848977649676147,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,101,AGE_GROUP_14,-1.174491657077534,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,101,AGE_GROUP_14,-1.1662668541436905,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,101,AGE_GROUP_14,-1.1574420393340037,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,101,AGE_GROUP_14,-1.149435631527162,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,101,AGE_GROUP_14,-1.141285713265527,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,102,AGE_GROUP_14,-0.2931672180808191,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,102,AGE_GROUP_14,-0.27492536944897683,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,102,AGE_GROUP_14,-0.25614380937053033,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,102,AGE_GROUP_14,-0.24184839993298463,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,102,AGE_GROUP_14,-0.2321622764530793,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,102,AGE_GROUP_14,-0.22618841522221508,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,103,AGE_GROUP_14,-0.5345497332926834,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,103,AGE_GROUP_14,-0.5194508667788181,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,103,AGE_GROUP_14,-0.5094932992617824,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,103,AGE_GROUP_14,-0.48432388681009164,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,103,AGE_GROUP_14,-0.45757758652750125,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,103,AGE_GROUP_14,-0.4503763418399014,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,104,AGE_GROUP_14,-0.06276965078772641,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,104,AGE_GROUP_14,-0.056575224545562394,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,104,AGE_GROUP_14,-0.05109952384935524,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,104,AGE_GROUP_14,-0.049760787302269606,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,104,AGE_GROUP_14,-0.04337964242188074,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,104,AGE_GROUP_14,-0.04360116315774232,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,105,AGE_GROUP_14,2.31151706313571,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,105,AGE_GROUP_14,2.26266157076321,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,105,AGE_GROUP_14,2.2277139950411917,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,105,AGE_GROUP_14,2.20713803623509,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,105,AGE_GROUP_14,2.187323305315954,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,105,AGE_GROUP_14,2.156594196722747,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,106,AGE_GROUP_14,-10.985792395018004,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,106,AGE_GROUP_14,-9.519222972133667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,106,AGE_GROUP_14,-5.290185022310595,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,106,AGE_GROUP_14,-5.2306350223105955,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,106,AGE_GROUP_14,-4.575443886621586,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,106,AGE_GROUP_14,-0.9965149613953366,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,107,AGE_GROUP_14,0.8144965298988549,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,107,AGE_GROUP_14,0.8098776806008336,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,107,AGE_GROUP_14,0.7967183239813603,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,107,AGE_GROUP_14,0.7832418336122401,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,107,AGE_GROUP_14,0.7655104692852674,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,107,AGE_GROUP_14,0.7565394146185416,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,108,AGE_GROUP_14,2.1135429467792477,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,108,AGE_GROUP_14,2.0934810604937155,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,108,AGE_GROUP_14,2.06932819965447,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,108,AGE_GROUP_14,2.058331896608688,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,108,AGE_GROUP_14,2.0412823212175066,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,108,AGE_GROUP_14,2.024174840838697,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,109,AGE_GROUP_14,-0.42936196143452443,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,109,AGE_GROUP_14,-0.39811570835917076,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,109,AGE_GROUP_14,-0.3737544802285229,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,109,AGE_GROUP_14,-0.3471125418654857,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,109,AGE_GROUP_14,-0.31590448615322014,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,109,AGE_GROUP_14,-0.3030785306068924,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,11,AGE_GROUP_14,-0.04496549654894091,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,11,AGE_GROUP_14,-0.03992438829733449,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,11,AGE_GROUP_14,-0.03899469383319722,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,11,AGE_GROUP_14,-0.037905308124133605,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,11,AGE_GROUP_14,-0.033177130211049496,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,11,AGE_GROUP_14,-0.03350816280688034,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,110,AGE_GROUP_14,-0.722271142079011,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,110,AGE_GROUP_14,-0.7107447707093005,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,110,AGE_GROUP_14,-0.6959132507766711,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,110,AGE_GROUP_14,-0.6714825664001021,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,110,AGE_GROUP_14,-0.6394493637387048,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,110,AGE_GROUP_14,-0.624026618463827,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,111,AGE_GROUP_14,0.6932646190079093,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,111,AGE_GROUP_14,0.6650298903683827,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,111,AGE_GROUP_14,0.6526893245901515,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,111,AGE_GROUP_14,0.640340631169586,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,111,AGE_GROUP_14,0.6191459854781272,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,111,AGE_GROUP_14,0.6058882574143843,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,112,AGE_GROUP_14,-0.03981274614563644,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,112,AGE_GROUP_14,-0.03876237246996743,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,112,AGE_GROUP_14,-0.037705777266096356,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,112,AGE_GROUP_14,-0.03305459265081172,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,112,AGE_GROUP_14,-0.031808250266984986,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,112,AGE_GROUP_14,-0.031723121194004,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,113,AGE_GROUP_14,-0.9050895978448233,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,113,AGE_GROUP_14,-0.8876860117858716,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,113,AGE_GROUP_14,-0.8763814051575698,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,113,AGE_GROUP_14,-0.8655556095975917,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,113,AGE_GROUP_14,-0.8511690244254542,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,113,AGE_GROUP_14,-0.8404336488410409,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,114,AGE_GROUP_14,-0.7222587811414128,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,114,AGE_GROUP_14,-0.710132003378835,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,114,AGE_GROUP_14,-0.6850917531580574,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,114,AGE_GROUP_14,-0.6620428642500208,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,114,AGE_GROUP_14,-0.6549685499878791,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,114,AGE_GROUP_14,-0.6431392835781535,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,115,AGE_GROUP_14,0.08187494479592333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,115,AGE_GROUP_14,0.0728376422240464,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,115,AGE_GROUP_14,0.07122861149703566,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,115,AGE_GROUP_14,0.07006479041039135,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,115,AGE_GROUP_14,0.07202063169583427,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,115,AGE_GROUP_14,0.06775289124818638,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,116,AGE_GROUP_14,-0.26312761034999965,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,116,AGE_GROUP_14,-0.23610484068304363,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,116,AGE_GROUP_14,-0.23429762745748858,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,116,AGE_GROUP_14,-0.23347008107035,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,116,AGE_GROUP_14,-0.22178287831543897,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,116,AGE_GROUP_14,-0.2164081387148164,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,12,AGE_GROUP_14,-0.000668213971912921,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,12,AGE_GROUP_14,-0.0005565946691784114,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,12,AGE_GROUP_14,-0.0004780159672713865,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,12,AGE_GROUP_14,-0.0005715208440963224,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,12,AGE_GROUP_14,-0.0006557537207797499,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,12,AGE_GROUP_14,-0.0005473574139108112,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,120,AGE_GROUP_14,-1.172296066149722,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,120,AGE_GROUP_14,-1.158706453236594,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,120,AGE_GROUP_14,-1.1478460809324167,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,120,AGE_GROUP_14,-1.1364309665943946,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,120,AGE_GROUP_14,-1.1279610880850914,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,120,AGE_GROUP_14,-1.117937610969916,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,121,AGE_GROUP_14,3.034577601071797,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,121,AGE_GROUP_14,3.0014384812656107,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,121,AGE_GROUP_14,2.9779763061986806,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,121,AGE_GROUP_14,2.9409086991835034,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,121,AGE_GROUP_14,2.918810825104621,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,121,AGE_GROUP_14,2.8888930106796695,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,122,AGE_GROUP_14,0.6142548807259975,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,122,AGE_GROUP_14,0.6023828386681367,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,122,AGE_GROUP_14,0.5884205633332933,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,122,AGE_GROUP_14,0.5685858185526411,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,122,AGE_GROUP_14,0.5392396282690884,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,122,AGE_GROUP_14,0.5283392120025259,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,123,AGE_GROUP_14,-1.5096941737819156,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,123,AGE_GROUP_14,-1.507653930810736,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,123,AGE_GROUP_14,-1.509928180021911,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,123,AGE_GROUP_14,-1.5081341835923394,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,123,AGE_GROUP_14,-1.5045206766840438,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,123,AGE_GROUP_14,-1.5050675977019634,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,124,AGE_GROUP_14,-0.74851700657995,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,124,AGE_GROUP_14,-0.7342340366175045,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,124,AGE_GROUP_14,-0.7201155603164962,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,124,AGE_GROUP_14,-0.7040469221778208,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,124,AGE_GROUP_14,-0.6811909745196849,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,124,AGE_GROUP_14,-0.6695367166089572,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,125,AGE_GROUP_14,0.6821353680920244,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,125,AGE_GROUP_14,0.6807222568449586,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,125,AGE_GROUP_14,0.6725466074043305,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,125,AGE_GROUP_14,0.6455463447124659,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,125,AGE_GROUP_14,0.6158274370303615,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,125,AGE_GROUP_14,0.6047106553101715,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,126,AGE_GROUP_14,-1.217898702667872,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,126,AGE_GROUP_14,-1.2151035695237669,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,126,AGE_GROUP_14,-1.2094320058161867,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,126,AGE_GROUP_14,-1.2000572938294385,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,126,AGE_GROUP_14,-1.184648798694416,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,126,AGE_GROUP_14,-1.1801962066293334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,127,AGE_GROUP_14,1.8178143265474813,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
